sensor,detect,0
sensor,monitor,0
sensor,signal,3
sensor,stimulus,3
sensor,response,8
dish,contain,0
dish,serve,0
dish,food,10
dish,dish,10
dish,transmit,0
dish,receive,0
dish,scan,0
dish,signal,10
drawer,store,0
drill,drill,0
drill,cut,0
drill,worker,1
drill,hole,8
drill,hole,8
drum,drum,0
drum,drummer,1
drum,drum,8
drum,beat,8
drum,music,8
engine,power,0
engine,power,8
engine,work,8
engine,energy,3
engine,power,0
engine,power,8
engine,work,8
engine,motion,8
engine,train,10
envelope,contain,0
envelope,protect,0
envelope,letter,11
equipment,undertake,0
equipment,perform,0
equipment,work,8
perfume,perfume,0
perfume,perfume,0
perfume,smell,10
perfume,fragrance,8
smell,connect,0
smell,telephone,10
fax,fax,0
fax,telefax,0
fax,send,0
fax,copy,0
fax,document,10
fax,copy,8
ferry,ferry,0
ferry,ferry,0
ferry,ferry,0
ferry,transport,0
ferry,passenger,10
ferry,cargo,10
ferry,water,7
ferry,captain,1
ferry,transportation,8
file,file,0
file,smooth,0
file,shape,0
file,surface,11
file,shape,10
file,smoothness,8
file,shape,8
file,organize,0
file,store,0
file,file,0
file,file,11
file,organization,8
file,organization,8
film,film,0
film,record,0
film,picture,10
film,photograph,10
film,negative,8
film,transparency,8
film,photographer,1
film,film,0
film,film,0
film,record,0
film,picture,10
film,film,8
film,cinematographer,1
filter,filter,0
filter,purify,0
filter,impurity,10
filter,filtrate,8
flash,camera,6
flash,photographer,1
flash,flash,0
flash,light,0
flash,light,8
furniture,furnish,0
furniture,house,7
furniture,building,7
accelerator,accelerate,0
accelerator,driver,1
accelerator,vehicle,7
accelerator,speed,10
accelerator,speed,10
accelerator,throttle,11
accelerator,speed,8
glass,contain,0
glass,drink,10
glass,liquid,10
glass,drinker,2
glass,reflect,0
glass,image,10
glass,reflection,8
glass,viewer,2
glasses,correct,0
glasses,vision,10
glasses,wearer,2
glasses,viewer,2
glasses,vision,8
guitar,guitarist,1
guitar,sound,10
guitar,string,6
guitar,music,8
guitar,music,8
guitar,music,8
guitar,sound,8
guitar,vibration,3
gun,shoot,0
gun,shoot,0
gun,fire,0
gun,shooter,1
gun,shooter,1
gun,target,11
gun,bullet,10
gun,shot,8
gun,shot,8
hammer,hammer,0
hammer,strike,0
hammer,hammering,8
chopper,fly,0
chopper,transport,0
chopper,travel,0
chopper,pilot,1
chopper,passenger,10
chopper,cargo,10
chopper,blade,6
hook,hook,0
hook,hook,0
horn,sound,0
horn,sound,0
horn,honk,0
horn,sound,8
horn,sound,8
horn,honk,8
horn,noise,8
horn,driver,1
instrument,task,3
instrument,play,0
instrument,play,0
instrument,sound,0
instrument,musician,1
instrument,music,8
instrument,music,8
