"n","{'n'}",1
"n","{'v', 'n'}",10
"n","{'s', 'a', 'r', 'n'}",10
"n","{'v', 'n'}",0
"n","{'n'}",1
"n","{'v', 'n'}",10
"n","{'s', 'a', 'r', 'n'}",10
"n","{'v', 'n'}",0
"n","{'n'}",1
"n","{'v', 'n'}",10
"n","{'s', 'a', 'r', 'n'}",10
"n","{'v', 'n'}",0
"n","{'n'}",1
"n","{'v', 'n'}",10
"n","{'s', 'a', 'r', 'n'}",10
"n","{'v', 'n'}",0
"n","{'n'}",10
"n","{'v'}",0
"n","{'v', 'n'}",0
"n","{'n'}",10
"n","{'v', 'n'}",0
"n","{'v', 'n'}",10
"n","{'v', 'n'}",0
"n","{'n'}",10
"n","{'v', 'n'}",0
"n","{'v', 'n'}",0
"n","{'s', 'n'}",11
"n","{'v', 'n'}",0
"n","{'n'}",8
"n","{'v', 'n'}",0
"n","{'n'}",10
"n","{'n'}",2
"n","{'v'}",0
"n","{'v', 'n'}",10
"n","{'n'}",9
"n","{'n'}",4
"n","{'n'}",7
"n","{'v', 'n'}",0
"n","{'v', 'n'}",10
"n","{'n'}",9
"n","{'n'}",4
"n","{'v', 'n'}",7
"n","{'v', 'n'}",0
"n","{'v', 'n'}",7
"n","{'v', 'n'}",0
"n","{'v', 'n'}",10
"n","{'a', 'r', 'n', 'v', 's'}",8
"n","{'v', 'n'}",0
"n","{'v'}",0
"n","{'a', 'r', 'n', 'v', 's'}",8
"n","{'v', 'n'}",0
"n","{'n'}",2
"n","{'v', 'n'}",8
"n","{'v', 'n'}",3
"n","{'v'}",0
"n","{'v', 'n'}",0
"n","{'v', 'n'}",8
"n","{'v', 'n'}",0
"n","{'v', 'n'}",0
"n","{'v', 'n'}",0
"n","{'v', 'n'}",0
"n","{'v', 'n'}",0
"n","{'n'}",10
"n","{'v', 'n'}",6
"n","{'v', 'n'}",1
